CNTSCHID,CNT,STRATUM,SCHSIZE,CLSIZE,STRATIO,SCHLTYPE,REGION,OECD,AGE,ST004D01T,Gender,ISCEDL,ISCEDD,ISCEDO,TEACHSUP,PARED,HEDRES,MISCED,FISCED,HISCED,WEALTH,ESCS,INTBRSCI,INSTSCIE,SCIEEFF,SCIEACT,JOYSCIE,ICTRES,HOMEPOS,HEDRES,CULTPOSS,PV1MATH,PV1READ,PV1SCIE,PV1SCEP,PV1SCED,PV1SCID,PV1SKCO,PV1SKPE,PV1SSPH,PV1SSLI,PV1SSES,AREA
70400170,VNM,VNM0313,1816,43,21.1163,3,SOUTH,0,15.5,2,Boys,3,1,1,-0.5546,12,-0.9706,2,4,4,-1.9267,-1.4444,NA,-0.2552,1.2185,NA,0.5094,-1.3492,-1.9402,-0.9706,-0.7273,493.778,544.842,526.269,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400170,VNM,VNM0313,1816,43,21.1163,3,SOUTH,0,15.33,2,Boys,3,1,1,-0.2618,9,-1.746,0,2,2,-0.5553,-1.7237,NA,0.8545,-1.0569,NA,1.0914,0.1832,-0.9177,-1.746,0.2162,503.208,568.351,566.997,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400170,VNM,VNM0313,1816,43,21.1163,3,SOUTH,0,15.42,2,Boys,3,1,1,-0.2008,12,-1.1119,1,4,4,-3.6264,-1.6954,NA,1.356,0.9674,NA,0.5094,-2.5873,-2.623,-1.1119,-0.0971,531.334,616.927,603.94,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400170,VNM,VNM0313,1816,43,21.1163,3,SOUTH,0,15.42,2,Boys,3,1,1,0.7896,9,0.0321,2,0,2,-1.3684,-1.6345,NA,1.3336,-0.0418,NA,0.8433,-1.3492,-1.2937,0.0321,-0.4113,581.609,522.987,622.135,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400170,VNM,VNM0313,1816,43,21.1163,3,SOUTH,0,15.33,2,Boys,3,1,1,NA,12,-0.1108,4,0,4,-1.217,-0.2075,NA,1.1151,-1.2236,NA,2.1635,-1.0838,-0.9359,-0.1108,-0.2818,611.911,652.453,647.141,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400170,VNM,VNM0313,1816,43,21.1163,3,SOUTH,0,15.83,2,Boys,3,1,1,0.2078,9,-0.1639,0,2,2,-2.2839,-2.0062,NA,1.356,-0.9952,NA,1.3396,-1.3492,-2.086,-0.1639,-1.6287,556.328,606.227,591.629,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400170,VNM,VNM0313,1816,43,21.1163,3,SOUTH,0,15.58,2,Boys,3,1,1,1.4475,3,-1.4299,0,0,0,-3.6264,-3.2537,NA,1.7359,-0.8844,NA,2.1635,-2.5873,-3.0907,-1.4299,-0.0071,545.96,558.626,592.382,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.58,1,Girls,3,1,1,-0.1198,12,0.0321,4,3,4,-1.7175,-0.1558,NA,0.3708,-1.6271,NA,0.5094,-1.1386,-1.4137,0.0321,-0.4343,477.437,473.998,439.928,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.83,1,Girls,3,1,1,0.5503,9,-2.9153,0,2,2,-3.7871,-3.0798,NA,0.3708,-0.7018,NA,0.5094,-3.2718,-4.2705,-2.9153,-0.4504,351.166,407.534,404.012,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.33,1,Girls,3,1,1,0.1617,12,-0.7218,4,4,4,-1.5271,-0.2787,NA,0.5159,0.1288,NA,0.5852,-1.0838,-1.1296,-0.7218,0.7777,417.151,463.539,429.213,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.83,1,Girls,3,1,1,-2.7195,12,-1.0418,4,4,4,-2.4953,-1.9865,NA,-1.9301,-3.4431,NA,1.9575,-2.5873,-2.4592,-1.0418,-1.6287,378.791,357.344,460.675,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.83,1,Girls,3,1,1,0.3252,3,-3.5825,0,0,0,-5.6356,-4.7079,NA,1.1151,-1.2378,NA,-0.9603,-3.2718,-6.3732,-3.5825,-1.2573,286.569,417.321,332.041,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.92,1,Girls,3,1,1,-0.4527,3,NA,0,0,0,NA,-3.6299,NA,0.3708,-0.0477,NA,1.3031,NA,-3.4398,NA,NA,380.784,454.244,525.057,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.67,1,Girls,3,1,1,1.4475,9,-1.718,2,2,2,-3.1471,-2.6239,NA,-0.3762,0.1601,NA,1.1049,-3.2718,-3.0299,-1.718,-0.831,436.821,466.954,466.79,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.75,1,Girls,3,1,1,-0.5508,9,-2.9153,2,2,2,-3.7871,-3.2206,NA,0.0125,-2.3846,NA,-0.2145,-3.2718,-4.6536,-2.9153,-1.6287,392.168,411.08,384.469,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.58,1,Girls,3,1,1,-1.0718,3,-4.3706,0,0,0,-4.001,-4.4937,NA,-1.9301,-3.7565,NA,2.1635,NA,-5.7901,-4.3706,-1.3465,347.736,359.778,306.948,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.42,1,Girls,3,1,1,0.6426,3,-2.9153,0,0,0,-3.7871,-4.076,NA,1.1325,-2.8771,NA,-0.3793,-3.2718,-4.6536,-2.9153,-1.6287,405.783,445.783,469.078,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,16,1,Girls,3,1,1,-0.2618,12,-4.3706,0,4,4,-3.6264,-1.8512,NA,1.356,-0.5172,NA,0.4477,-2.5873,-4.3403,-4.3706,-0.0071,416.861,439.045,381.74,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.67,1,Girls,3,1,1,-0.2618,12,-4.3706,4,NA,4,-7.6352,-5.0062,NA,1.356,-1.5905,NA,1.1662,-3.2718,-8.8694,-4.3706,-1.6287,304.215,363.865,366.893,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,16.25,1,Girls,3,1,1,0.0322,3,-1.6393,0,0,0,-5.9654,-3.9467,NA,0.5848,0.1674,NA,1.1225,-3.2718,-4.3017,-1.6393,-1.6287,438.272,475.314,521.726,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.75,1,Girls,3,1,1,-0.8924,9,-4.3706,2,2,2,NA,-4.46,NA,NA,-0.3073,NA,-0.3221,NA,-8.0262,-4.3706,-1.3465,456.562,334.107,444.106,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.92,2,Boys,3,1,1,-0.1164,12,-1.0418,4,NA,4,-3.106,-1.9656,NA,0.7648,-0.0759,NA,2.1635,-3.0401,-2.4025,-1.0418,-0.7325,358.918,388.671,388.647,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,16.25,2,Boys,3,1,1,-0.1744,3,-1.8806,0,0,0,-4.2708,-3.7463,NA,0.1922,-0.0576,NA,0.8904,-3.3808,-3.7564,-1.8806,-0.7676,419.512,331.75,411.686,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.33,2,Boys,3,1,1,-0.0705,9,-3.1787,NA,2,2,-3.6923,-1.7676,NA,1.356,-0.8381,NA,-0.8757,-2.5873,-2.9491,-3.1787,0.3841,395.354,417.374,477.166,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.92,2,Boys,3,1,1,0.1946,3,-2.9153,0,0,0,-4.5167,-4.2744,NA,1.7359,-0.0197,NA,-1.6408,-3.2718,-5.1936,-2.9153,-1.6287,327.09,356.718,357.035,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.58,2,Boys,3,1,1,-0.1164,3,-1.3175,0,0,0,-4.4797,-3.4206,NA,1.0388,-0.8535,NA,0.8225,-3.2718,-2.8701,-1.3175,0.2834,327.303,463.784,483.934,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.42,2,Boys,3,1,1,1.4475,12,-1.6497,3,1,3,-3.7871,-0.9806,NA,-1.1643,-0.3774,NA,0.8433,-3.2718,-3.0397,-1.6497,-0.222,479.565,387.463,469.406,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.67,2,Boys,3,1,1,0.3109,3,-3.0588,0,0,0,-5.7566,-3.985,NA,0.3708,-1.8328,NA,-0.8208,-2.5873,-4.4061,-3.0588,-0.4343,309.382,371.328,382.478,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.33,2,Boys,3,1,1,0.0488,9,-1.0418,2,2,2,-3.6264,-2.538,NA,1.356,-0.7181,NA,1.0914,-2.5873,-2.7961,-1.0418,-0.0071,440.925,397.202,419.451,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.92,2,Boys,3,1,1,-1.64,12,-2.1409,4,NA,4,-4.6195,-2.1283,NA,-0.7289,-2.8771,NA,0.5964,-3.2718,-4.5581,-2.1409,-1.6287,411.669,383.39,444.074,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.83,2,Boys,3,1,1,NA,9,-1.3175,0,2,2,NA,-1.0527,NA,NA,-3.147,NA,NA,NA,-2.0719,-1.3175,-0.3669,423.71,332.94,437.808,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.58,2,Boys,3,1,1,-0.5546,3,-4.3706,0,0,0,-4.4797,-4.5311,NA,0.0125,0.5441,NA,-0.8208,-3.2718,-5.892,-4.3706,-1.6287,362.111,494.455,447.112,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,16.08,2,Boys,3,1,1,-0.1164,3,-4.3706,0,0,0,-4.2626,-4.5111,NA,1.7359,0.3572,NA,0.5094,-2.6561,-5.8377,-4.3706,-1.6287,374.656,276.848,362.089,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,16.25,2,Boys,3,1,1,-0.1164,3,-1.4595,0,0,0,-3.2158,-3.4774,NA,0.1193,-1.0524,NA,1.3031,-2.5873,-3.0248,-1.4595,-1.6287,409.669,324.116,429.456,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,16.17,2,Boys,3,1,1,-0.2651,12,-1.3738,4,3,4,-2.5109,-1.8898,NA,0.8063,-0.9213,NA,0.5718,-2.2825,-2.1961,-1.3738,0.0768,422.059,283.485,323.165,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,16,2,Boys,3,1,1,-0.3447,3,-1.718,0,0,0,-7.6001,-3.8137,NA,0.3708,-1.3869,NA,-0.4183,NA,-3.9399,-1.718,-0.1955,272.407,360.711,421.56,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.75,2,Boys,3,1,1,-0.405,17,0.2156,6,6,6,-2.1395,-0.8769,NA,-1.3072,-0.036,NA,2.1635,-1.3492,-1.3797,0.2156,0.2162,371.392,337.205,395.711,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,16.17,2,Boys,3,1,1,0.3072,3,-1.8143,0,0,0,-3.7237,-2.3771,NA,0.1474,-0.0859,NA,0.5124,-3.2718,-3.3482,-1.8143,-0.2598,333.99,304.74,391.143,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,16.25,2,Boys,3,1,1,-0.0738,9,-0.6172,2,2,2,-0.9863,-1.7331,NA,1.356,0.3309,NA,1.3705,-0.4846,-0.606,-0.6172,0.7777,414.508,414.499,467.827,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.58,2,Boys,3,1,1,-0.0116,12,-1.6393,0,4,4,-3.1196,-2.2789,NA,0.3708,-1.396,NA,0.8225,-2.2825,-3.2549,-1.6393,-1.6287,431.663,430.038,446.277,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400171,VNM,VNM0209,408,33,14.5714,3,CENTRAL,0,15.92,2,Boys,3,1,1,-0.4645,17,-1.1023,6,6,6,-2.0697,0.2072,NA,1.7359,0.1611,NA,-1.5148,-1.5244,-2.0284,-1.1023,-0.4945,531.137,495.225,528.956,NA,NA,NA,NA,NA,NA,NA,NA,REMOTE
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,16.08,1,Girls,3,1,1,0.0966,9,-1.0509,1,2,2,-1.7607,-1.8636,NA,0.4152,0.9984,NA,2.1635,-1.5244,-1.9169,-1.0509,-1.6287,547.098,566.147,608.463,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.42,1,Girls,3,1,1,1.4475,17,0.0321,0,6,6,-0.4728,0.8173,NA,0.7648,0.1712,NA,1.6403,-0.1135,-0.3683,0.0321,-0.1523,608.467,538.269,591.208,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.58,1,Girls,3,1,1,-0.1164,12,-1.3239,2,4,4,-0.9372,-1.3138,NA,0.3708,-0.3787,NA,0.5094,-1.1386,-1.3597,-1.3239,-0.831,531.707,481.758,472.102,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.92,1,Girls,3,1,1,-1.3521,9,-0.1108,0,2,2,-1.2184,-0.7069,NA,-0.0575,-0.8536,NA,0.125,-1.8307,-0.7936,-0.1108,0.7777,611.403,610.088,604.915,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.5,1,Girls,3,1,1,-0.2611,9,-0.5343,2,2,2,-1.6086,-1.8488,NA,0.3708,-0.5606,NA,0.5094,-1.5494,-1.5955,-0.5343,-0.7273,424.293,450.138,457.331,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.5,1,Girls,3,1,1,-0.2236,9,0.1927,2,2,2,-0.7088,-0.38,NA,-0.7579,-0.244,NA,1.3396,-0.2221,-0.2414,0.1927,0.7777,549.855,497.672,560.024,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.92,1,Girls,3,1,1,0.9133,9,-1.2004,1,2,2,-1.1402,-1.3632,NA,-0.5375,-1.2348,NA,-0.2546,-1.3205,-1.2302,-1.2004,0.0058,567.514,599.849,543.884,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.83,1,Girls,3,1,1,-0.4527,9,-1.3738,1,2,2,-1.0315,-1.5294,NA,-0.5555,-0.9938,NA,-0.6148,-1.7492,-1.5137,-1.3738,-1.6287,504.873,526.104,495.16,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.67,1,Girls,3,1,1,-0.0239,9,-1.1871,1,2,2,-1.9038,-2.0464,NA,-0.038,-0.5236,NA,0.0992,-1.3205,-1.9646,-1.1871,-0.831,498.393,544.242,527.538,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.58,1,Girls,3,1,1,0.6375,9,-1.4432,2,2,2,-1.442,-2.0906,NA,0.4152,-1.1932,NA,0.5094,-1.567,-1.5789,-1.4432,-0.222,443.56,466.727,456.789,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.42,1,Girls,3,1,1,-0.5092,9,-1.7275,1,2,2,-2.4335,-2.1326,NA,-0.7778,-0.8541,NA,-0.8208,-1.7492,-2.649,-1.7275,-1.2278,519.25,538.619,516.978,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.83,1,Girls,3,1,1,0.3616,9,-2.0662,2,1,2,-2.2317,-2.3343,NA,0.3708,-2.3557,NA,0.042,-1.567,-2.748,-2.0662,-1.6287,519.152,524.481,474.811,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.5,1,Girls,3,1,1,0.4326,9,-1.3651,2,2,2,-1.7848,-1.9675,NA,1.0728,-1.2141,NA,1.1225,-1.3205,-1.9747,-1.3651,-0.4945,420.526,467.705,482.348,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.42,1,Girls,3,1,1,-0.1164,5,-0.5343,1,1,1,-1.1085,-2.172,NA,-0.3438,-0.2398,NA,0.5094,-0.5776,-1.0358,-0.5343,0.2162,597.238,591.539,577.086,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,16.17,1,Girls,3,1,1,0.0838,12,-1.0509,1,4,4,-0.7934,-1.1798,NA,-1.2836,NA,NA,1.3369,-0.5305,-0.9952,-1.0509,-0.831,512.75,442.159,522.203,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,16.08,1,Girls,3,1,1,0.3612,5,-1.0509,1,0,1,-1.7718,-2.5408,NA,1.1325,-1.2519,NA,0.5094,-1.3205,-1.8707,-1.0509,-1.2278,546.826,583.973,565.499,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.83,1,Girls,3,1,1,-0.6986,9,-2.3196,2,2,2,-2.7379,-2.3762,NA,0.3708,-0.4257,NA,0.5094,-2.2825,-3.4242,-2.3196,-1.6287,546.844,512.087,514.652,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.33,2,Boys,3,1,1,0.3109,17,-1.3651,0,6,6,-1.8063,0.0421,NA,0.0125,0.3511,NA,1.6681,-1.5244,-2.084,-1.3651,-1.6287,608.715,572.245,576.99,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.33,2,Boys,3,1,1,1.4475,9,-1.3175,2,2,2,-1.7074,-1.0362,NA,-1.9301,-1.0269,NA,0.3914,-1.5244,-2.0271,-1.3175,-1.6287,553.207,503.184,540.921,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.5,2,Boys,3,1,1,-0.2199,3,-1.7275,0,0,0,-2.8461,-3.0178,NA,-0.9292,0.0769,NA,1.3058,-3.2718,-2.7301,-1.7275,-0.2598,545.051,496.092,510.104,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.5,2,Boys,3,1,1,1.4475,9,-1.1023,0,2,2,-0.501,-1.4489,NA,1.0728,-0.6942,NA,-2.1154,0.1832,-0.6762,-1.1023,-0.2598,580.308,509.521,534.924,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.33,2,Boys,3,1,1,0.9133,5,-2.9153,1,1,1,-2.2689,-1.8802,NA,0.0125,-0.9363,NA,0.8225,-1.5244,-2.7719,-2.9153,-0.831,590.92,540.896,576.637,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.83,2,Boys,3,1,1,0.3072,3,1.1563,0,0,0,-0.6364,-1.0676,NA,1.7359,0.9965,NA,0.5094,-0.3461,-0.3473,1.1563,-0.356,584.786,552.631,584.819,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.58,2,Boys,3,1,1,0.9133,12,-0.6134,2,4,4,-1.4678,-0.4175,NA,0.0125,-0.0437,NA,-0.1522,-0.8588,-1.5074,-0.6134,-1.6287,466.529,529.367,495.3,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.5,2,Boys,3,1,1,-1.1183,9,-0.7218,2,2,2,-0.1774,-0.8642,NA,-0.2714,-3.7565,NA,-0.8231,-0.7882,-0.4344,-0.7218,-0.5975,440.452,447.996,410.21,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,16.08,2,Boys,3,1,1,0.2588,9,-1.8114,0,2,2,-3.6264,-2.2686,NA,0.5848,0.9031,NA,-1.0384,-2.3168,-3.0191,-1.8114,-0.2598,559.056,518.977,575.095,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.5,2,Boys,3,1,1,-0.6078,9,-3.0852,2,2,2,-2.7792,-2.5337,NA,0.5159,-1.0524,NA,-0.1233,-3.2718,-3.5154,-3.0852,-1.6287,496.367,504.876,540.679,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.92,2,Boys,3,1,1,0.9209,9,-1.0509,2,2,2,-1.381,-1.5676,NA,1.0388,1.2406,NA,0.8433,-1.5244,-1.449,-1.0509,-0.2598,558.497,582.895,571.638,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.92,2,Boys,3,1,1,0.2371,12,-1.0509,4,1,4,-1.1612,-1.2148,NA,-0.0575,0.1037,NA,0.8433,-2.0167,-1.3715,-1.0509,-0.4504,601.339,604.156,596.226,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.42,2,Boys,3,1,1,-0.8647,5,-1.0757,1,0,1,-1.9529,-2.5202,NA,0.3708,0.5125,NA,0.5094,-1.1173,-1.8708,-1.0757,-0.4343,509.472,525.318,487.406,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,16,2,Boys,3,1,1,-0.1712,9,-1.0509,2,2,2,-1.217,-1.5153,NA,0.7429,1.2261,NA,1.3369,-1.0838,-1.3066,-1.0509,-0.7273,632.556,592.377,623.016,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.33,2,Boys,3,1,1,-0.5508,12,-0.7026,4,4,4,-1.0505,-1.121,NA,-0.7182,0.9915,NA,1.1662,-1.048,-1.0602,-0.7026,0.2162,533.242,536.816,531.267,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,16,2,Boys,3,1,1,0.4879,9,-1.0509,2,2,2,-1.4653,-1.7627,NA,0.9798,0.9949,NA,0.5094,-1.5244,-1.5299,-1.0509,-0.4945,599.058,570.796,607.114,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400172,VNM,VNM0313,1227,43,15.9351,3,SOUTH,0,15.33,2,Boys,3,1,1,0.2588,12,-1.4432,1,4,4,0.0142,-1.0218,NA,0.3708,-0.3641,NA,2.1635,-0.7882,-0.6215,-1.4432,-0.831,575.302,545.618,562.013,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400173,VNM,VNM0313,1287,38,15.0526,3,SOUTH,0,15.83,1,Girls,3,1,1,-0.5924,5,-1.1119,0,1,1,-2.5061,-2.6219,NA,-0.0086,-0.1837,NA,0.5094,-2.5873,-2.1475,-1.1119,0.6093,441.367,471.887,494.262,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400173,VNM,VNM0313,1287,38,15.0526,3,SOUTH,0,15.67,1,Girls,3,1,1,1.4475,17,-0.1108,6,6,6,-1.4583,0.2874,NA,0.3708,-0.2468,NA,0.8225,-1.8196,-1.1917,-0.1108,0.0768,481.81,495.25,554.129,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400173,VNM,VNM0313,1287,38,15.0526,3,SOUTH,0,15.5,1,Girls,3,1,1,0.2407,9,-1.4432,2,2,2,-2.5819,-2.346,NA,-1.9301,-1.1157,NA,1.1074,-2.0614,-2.611,-1.4432,-0.4945,417.018,403.13,420.518,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400173,VNM,VNM0313,1287,38,15.0526,3,SOUTH,0,15.33,1,Girls,3,1,1,-0.2616,9,-2.9153,0,2,2,-4.5167,-3.0471,NA,0.3708,-1.7725,NA,0.5094,-3.2718,-5.1936,-2.9153,-1.6287,331.266,370.523,380.885,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400173,VNM,VNM0313,1287,38,15.0526,3,SOUTH,0,16.17,1,Girls,3,1,1,0.2407,12,1.1563,4,4,4,-1.4865,-0.198,NA,0.8155,-0.7393,NA,0.5094,-0.8588,-1.1913,1.1563,-0.831,564.772,492.778,534.009,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400173,VNM,VNM0313,1287,38,15.0526,3,SOUTH,0,16,1,Girls,3,1,1,0.5683,9,-2.2767,0,2,2,-2.5819,-2.5229,NA,0.3708,0.1387,NA,0.5094,-2.0215,-2.7551,-2.2767,-0.2031,518.376,481.937,520.363,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
